,id,answer_text,student_id,assigned_grade,question_id,cluster_id,override_grade,override_feedback,rule_strings,outlier_score,concept_scores,sbert_0.5,sbert_0.6,sbert_0.7,sbert_0.8,spacy_0.5,spacy_0.6,spacy_0.7,spacy_0.8,tfidf_0.5,tfidf_0.6,tfidf_0.7,tfidf_0.8,chatgpt_classified_rubric
89,3456,So we can reload data from the server and selectively update parts of a web page without reloading the whole page. It also prevents us from blocking the rest of the interface while waiting for the data.,80156106,2.0,35,7,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.55""], [152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.55""]]",0.6718616485595703,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
90,3738,"Asyn calls can change a page without reloading it. Also it can send, request, and receive daa from a server without blocking other codes in the interface.",90620321,2.0,35,4,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.55""], [155, ""\u2714\ufe0f Length: 30 words -> Answer Length: 27""], [156, ""\u2714\ufe0f Keyword: blocking -> Matched: blocking, Similarity: 1.00""]]",0.6719396710395813,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
91,3803,"We can change a page without having to reload it with asynchronous programming. We can send, request, and receive data from a server without blocking the rest of the interface.",90265497,2.0,35,4,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.92""], [155, ""\u2714\ufe0f Length: 30 words -> Answer Length: 30""], [156, ""\u2714\ufe0f Keyword: blocking -> Matched: blocking, Similarity: 1.00""]]",0.6721340417861938,[],True,True,True,False,True,False,False,False,False,False,False,False,Y
92,4013,"Because we want the user to be able to use the loaded portions of the page as soon as possible, and so asynchronous programming in JS let's them do that by having fully-loaded portions be presented/usable while non-loaded (high-cost) portions are loaded/added asynchronously.",30022510,2.0,35,1,,,[],0.672426700592041,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
93,3498,"Because there are times where we want to continue executing code when we're waiting on a response from something, for example. a fetch request. ",96387472,1.0,35,1,,,[],0.6734227538108826,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
94,3703,"Because we may want to change a page without reloading it or send, request and receive data from a server without blocking the rest of your interface.
For synchronous JavaScript, all event handling runs in just one single loop",18310070,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.32""]]",0.6737221479415894,[],True,False,False,False,True,True,True,False,False,False,False,False,Y
95,4178,AJAX allows us to partially update a page without refreshing the whole page. It also allows executing instructions that may take a really long time like waiting for HTTP responses without blocking the rest of the code so users may still interact with the UI.,31606574,2.0,35,2,,,[],0.677961528301239,[],False,False,False,False,True,True,True,False,False,False,False,False,Y
96,3201,It allows us to run long execution time programs without making the user wait for the program to finish before using the webpage. ,35913226,2.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.56""]]",0.6793824434280396,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
97,3986,"Some events, such as network requests, take lots of time due to network latency and we don't want these to block the execution of the rest of our program. Therefore, we perform them asynchronously.",57029031,1.0,35,1,,,[],0.6797844171524048,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
98,3911,"When working over different networks to get information, there is sometimes a lag in receiving information. Rather than waiting for the information, which would result in a lag in the program, using asynchronous programming allows for the program to continue while waiting for the information.",56423870,1.0,35,1,,,[],0.6803683042526245,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
99,3216," AJAX allows us to partially update a page without refreshing the whole page. It also allows executing instructions that may take a really long time (e.g. waiting for HTTP responses) without blocking the rest of the code, so users may still interact with the UI.
",41458889,2.0,35,2,,,[],0.6819174289703369,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
100,3405,Because it allows javascript code to run with out having to wait for other pieces of code to finish,80185417,1.0,35,1,,,[],0.6861559748649597,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
101,3625,"It allows us to partially update a page without refreshing the whole page. It also allows executing instructions that may take a really long time without blocking the rest of the code, so users may still interact with the UI",6353822,2.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.56""]]",0.688414990901947,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
102,3354,"Because it allows other code to run and for the user to continue using the page while other instructions are executing that may take a long time, like waiting for an HTTP response",6362360,1.0,35,1,,,[],0.6894978284835815,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
103,3839,"Asynchronous problem allows you to run one task and still be able to be responsive to other events while that task runs, rather than having to wait until the other task is finished
",43486783,1.0,35,1,,,[],0.6899367570877075,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
104,4238,"AJAX lets us to partially update a page without refreshing the entire page. It can allow executing of instructions that may take a really long time such as HTTP responses without blocking the rest of the code, so users may still interact with the UI.",76016028,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.37""]]",0.6931408643722534,[],True,False,False,False,True,True,False,False,False,False,False,False,Y
105,3917,"We would want to use asynchronous programming to allow different functions to run simultaneously. This way, we can send, request and receive data from a server without blocking the rest of the interface.",9252391,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.32""]]",0.6949267983436584,[],True,True,True,False,True,False,False,False,False,False,False,False,Y
106,4043,"We want to use asynchronous programming in Javascript so that we can execute certain lines of code while waiting on a promise. For example, we may want to change the ui when loading something new, but we still need to execute the load. ",54461445,1.0,35,1,,,[],0.6953765153884888,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
107,4334,Because it's difficult to manage responses from multiple asynchronous function and we want to execute other lines of code without blocking.,87252973,1.0,35,1,,,[],0.6969184279441833,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
108,3560,It allows us to build features separately from the primary application thread. You can partially update a page without refreshing the whole page. It allows us to execute instructions without it taking a really long time and blocking the rest of the code.,58345555,2.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.53""]]",0.6974092125892639,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
109,4214,"We would want this as asynchronous programming would enable us to start long-running tasks while still being responsive to other events, rather than wait for each task to finish individually.",40807895,1.0,35,1,,,[],0.6981486678123474,[],True,True,False,False,False,False,False,False,False,False,False,False,Y
110,3414,Asynchronous programming makes it possible to express waiting for long-running actions without freezing the program during these actions. Asynchronous loops are necessary when there is a large number of iterations involved or when the operations within the loop are complex. ,66807861,1.0,35,1,,,[],0.701377809047699,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
111,3726,It allows us to execute instructions that take a long time or that run continuously without blocking other instructions and refresh part of a page instead of the whole thing,37221225,2.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.54""]]",0.7025167942047119,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
112,3646,"Without asynchronous programming, we can only refresh pages by reloading them, and javascript handles all events in a single loop. However, sometimes we want to only update a part of a page, and the update may be taking a long time. To address these needs, we need AJAX to send, request and receive data from a server without blocking the rest of the interface, and without reloading the page. ",22342726,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.59""]]",0.7049399018287659,[],True,False,False,False,True,False,False,False,False,False,False,False,Y
113,4001,"It allows programmers to quickly create and load webpages before all functions are complete so that if a function takes a long time to complete, the webpage won't we stuck waiting for its result. This is especially helpful when a long action is being performed like making a fetch request.",37890867,1.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.51""]]",0.7060793042182922,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
114,3779,"We want to use asynchronous programming in Javascript if we are getting elements from somewhere else on the internet (I.E. the iTunes API) and want to ensure that the program will still work while that information is being fetched, and define what happens after it has been fetched.",52863605,1.0,35,1,,,[],0.7073938846588135,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
115,3462,"Sometimes, there can be code that runs very slowly which blocks the execution of the program. As a result, users can’t do anything during this. Asynchronous problem allows you to still be able to be responsive to other events while that task runs, rather than having to wait until that task has finished.",49373749,2.0,35,1,,,[],0.7074272036552429,[],True,True,False,False,False,False,False,False,False,False,False,False,Y
116,4010,We want to use asynchronous programming in Javascript so that we can run multiple lines of code in the background without interrupting the executions that are already occurring.,80549161,2.0,35,1,,,[],0.7092577815055847,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
117,4331,"For Synchronous programming, we have to reload the whole page for update. However, if we use asynchronous programming in Javascript, it allows to update only part of a page.",4081009,1.0,35,3,,,[],0.7100557088851929,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
118,4154,"asynchronous programming prevents a single long operation from slowing the entirety of program down. When this style, other code can execute while waiting. ",27199970,1.0,35,1,,,[],0.7100703716278076,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
119,3866,asynchronous programming is better because we can start long tasks and still be responsive to other events without having to wait for other tasks to end first,53390220,1.0,35,1,,,[],0.7103549242019653,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
120,4301,"Because sometimes we want to partially update a page without refreshing the whole page. In addition, we also want to be able to execute instructions that may take a long time (i.e. waiting for the response) without blocking the rest of the code, so the users can interact with the UI.",71279801,2.0,35,2,,,[],0.712202250957489,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
121,3718,We want to asynchronous programming so we do not have to wait for the task to finish before running another task. A program is able to run a task while still being responsive ,45401344,2.0,35,1,,,[],0.7135169506072998,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
122,3676,"Rather than having to reload the entire page and all of its contents when receiving new information into the browser, we can utilize asynchronous programming to run in the background so that we can update parts of a page while maintaining the continuous running of the page as a whole.",96808829,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.46""]]",0.7172477841377258,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
123,3237,"We want to use asynchronous programming in Javascript so that we can have events happen at certain time intervals and when certain interactions happen. For example, an event listener can call a function when a button is pressed or setInterval() can repeat a chunk of code over and over after a set amount of time. These are both useful for website interactions. ",57318579,1.0,35,1,,,[],0.7175236344337463,[],True,True,False,False,True,True,False,False,False,False,False,False,Y
124,3420,"Waiting for HTTP response can take a lot of time. Asynchronous programming allows the code to be executed in a non-blocking way. The program can continue execution while waiting for the response asynchronously, which can save a lot of wait time for users.",73274963,1.0,35,1,,,[],0.7179989218711853,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
125,3180,"Asynchronous programming allows the user to decide what elements of the code need to be run, instead of requiring a specific order.",74854601,1.0,35,1,,,[],0.7199538946151733,[],False,False,False,False,True,False,False,False,False,False,False,False,N
126,3601,"Asynchronous programming allows us to not block the rest of the interface when sending, requesting, and receiving data from a server.",53918322,1.0,35,4,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.32""]]",0.7199705839157104,[],True,True,False,False,False,False,False,False,False,False,False,False,Y
127,3297,We use this type of programming in JS to allow other functions to run if some other function is taking too long to complete. This allows other programs to run while the bottleneck apps run in the back. Can run tasks in parallel without delay or lag. ,48002318,2.0,35,1,,,[],0.7201149463653564,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
128,3965,"It allows the page to be partially refreshed. Since Javascript allows users to change which lines of code are called when, sometimes the program will want to continue running while waiting for a response from the user. ",61314635,2.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.57""]]",0.7205787897109985,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
129,3863,"Asynchronous programming allows multiple tasks to be executed concurrently, and not blocking the main execution thread.",65820225,2.0,35,1,,,[],0.7233209609985352,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
130,4340,because using async allows us to change a page without reloading the entire the page. it can send requests and fetch data without blocking the rest of your interface.,14773056,2.0,35,4,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.47""]]",0.7241547703742981,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
131,3604,"It allows one to partially update a page without refreshing the whole page as well as to execute instructions that may take a really long time without blocking the rest of the code, so users may still interact with the UI",84070907,2.0,35,7,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.54""], [152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.33""]]",0.7242472767829895,[],True,False,False,False,True,False,False,False,False,False,False,False,Y
132,4076,"With synchronous JavaScript, every time we want to update a page we must reload the entire page and create another server connection. With asynchronous programming we can change the page without reloading because we can load data from the server and selectively update parts of a web page without reloading the whole page. ",40366814,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.46""]]",0.7260687947273254,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
133,3423,"We should use asynchronous programming because while the user or the system (client) makes a request to the server, the user can still interact and use the interface while their system waits for a response from the server. Additionally, asynchronous allows multiple requests to happen at the same time, for example, if the user requested from the ITunes API and then wanted to request from the Slack API, they would be able to while waiting for a response from the ITunes API.",8603277,2.0,35,1,,,[],0.7297658324241638,[],True,False,False,False,True,True,True,False,False,False,False,False,Y
134,3610,"Unlike typical sequential programming languages, we are working in a live production environment where code is not sequential, so we there may be operations that will take a long time, in the meantime we can often afford to do other operations, or sometimes we have to wait for the right value to be evaluated from some server back to us, so we need to use asynchronous programming. ",89731406,2.0,35,1,,,[],0.7303558588027954,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
135,3321,Asynchronous programming helps you wait for one task to finish before starting another task,43125785,0.0,35,1,,,[],0.7304057478904724,[],False,False,False,False,False,False,False,False,False,False,False,False,N
136,3809,"We want to use asynchronous programming in Javascript so that we do not have to wait on functions that take a long time like functions that query servers, when there are other functions that can be executed without the stalling function being returned. ",42652396,1.0,35,1,,,[],0.7305254936218262,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
137,3962,"We use asynchronous programming sowe don't need to refresh the page everytime the user makes a request. It also allows you to update only part of the page at a time rather than the entire page. On top of that, it helps us handle cases where the request might be large and/or take a long time.",8708237,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.37""]]",0.7320365905761719,[],False,False,False,False,True,True,True,False,False,False,False,False,Y
138,4136,"Since this allows us to partially update a page without refreshing the whole page. This also means we can execute instructions that may take a really long time (e.g. waiting for HTTP responses) without blocking the rest of the code, so users may still interact with the UI.",91799107,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.43""]]",0.7350589036941528,[],True,True,False,False,True,True,False,False,False,False,False,False,Y
139,3950,"Sometimes, fetching data from the web can take a long time. We want our code/website to still be able to work whilst waiting for this response. Asynchronous programming allows us to do this.",47365316,1.0,35,1,,,[],0.7351897954940796,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
140,4280,"We want to use asynchronous programming because some operations have latency (GET request over a network). We don't want this to block other code that powers the interface, thus we use asynch programming so that we are not blocked by operations that have latency and can be parallelized.",69597498,2.0,35,1,,,[],0.7375805974006653,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
141,3447,"By using asynchronous programming, we can start a long running task and still be able to be respond to other events while that task runs. This way, we don't have to wait until that task has finished.",13610339,1.0,35,1,,,[],0.7386419773101807,[],True,True,False,False,False,False,False,False,False,False,False,False,Y
142,4097,"It can take time to query certain items, such as calling APIs. We don't want to be bottlenecked by this possibly time-consuming process, so asynchronous programming allows us to do tasks simultaneously.",33152529,2.0,35,1,,,[],0.738804817199707,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
143,3282,"We use async programming when we need to compensate for time delays and promises that need to be resolved, especially for example when interacting with APIs. We can also use this for parallelizing different processes,",84387604,2.0,35,1,,,[],0.7393721342086792,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
144,4127,"A technique that enables your program to start a potentially long-running task and still be able to be responsive to other events while that tasks runs, rather than having to wait until that tasks has finished
It makes the website faster and provides a user with a better experience because they don't have to wait until one task to run for another one to show up ",7212683,2.0,35,5,,,"[[153, ""\u2714\ufe0f Sentence: This will allow users to continue to use your website/app, while you work on parts of the website while not interfering with traffic to your website. -> Similarity: 0.50""]]",0.7398281097412109,[],True,True,False,False,False,False,False,False,False,False,False,False,Y
145,3276,"When writing web apps, we often read and write to a server which takes time. To make sure each function has completely finished running, we need to wait for each function. Otherwise, if we execute in real time (synchronous) we may not get desired output.

As an example, consider an app that writes a to-do list to a server. We want to add an item to the list and then print the list. Adding an item may take more time than printing. So, if asynchronous programming is not used the list that is printed will be the list before the new item was added which is not the desired output.",12433440,2.0,35,1,,,[],0.7401180863380432,[],False,False,False,False,True,False,False,False,False,False,False,False,N
146,3694,Asynchronous programming allows us to change a page without needed to reload the entire page.,47106432,1.0,35,3,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.53""], [155, ""\u2714\ufe0f Length: 30 words -> Answer Length: 15""]]",0.7403621673583984,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
147,3971,Asynchronous programming allows for a website to update with new information without refreshing the entire page,4770222,1.0,35,3,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.32""]]",0.7424353361129761,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
148,3486,Asynchronous programing allows us to start tasks that may take a long time and remain responsive to other tasks while that initial task is running. The whole system won't shut down while a task is performing.,84435270,2.0,35,1,,,[],0.74284827709198,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
149,4196,"You want to use asynchronous programming because it lets your program complete tasks in the background while other things are going on, so as not to stall your entire program.",93289160,1.0,35,1,,,[],0.7428958415985107,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
150,4163,Because Javascript is often used to respond to user input. We need a way to respond to this input while also potentially doing different jobs in the background. asynchronous programming allows us to do this.,35289668,2.0,35,1,,,[],0.7435835599899292,[],True,True,False,False,False,False,False,False,False,False,False,False,Y
151,4157,"We want to use asynchronous programming in Javascript when we have the promise to resolve and also want to resolve other operations. To not cause the lag and enable multiple processes to run where some process might take a lot longer than others, we use asynch programming in JS. ",37769705,2.0,35,1,,,[],0.7440586090087891,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
152,3402,We want to use asynchronous programming in Javascript to change a page without reloading it.,92641617,1.0,35,3,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.39""]]",0.7456161975860596,[],False,False,False,False,False,False,False,False,False,False,False,False,N
153,4172,Asynchronous programming helps us run multiple tasks simultaneously. ,69311219,1.0,35,1,,,[],0.7458637952804565,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
154,3761,We want to use asynchronous programming in Javascript so that we can write programs that can send and receive data from an external server without having to refresh/block the interface.,68209203,1.0,35,3,,,[],0.746455729007721,[],True,False,False,False,True,False,False,False,False,False,False,False,Y
155,3812,"When using a fetch, the Javascript code will run simultaneously with or without the results of the fetch adequately registered. Asynchronous programming ensures that all code after a fetch ensures that the fetch is complete and therefore the relevant data from the fetch is properly processed.",49972152,2.0,35,1,,,[],0.747155487537384,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
156,3417,Asynchronous programming makes it possible to be waiting for actions that take longer without stopping the program while these actions are executing. ,78973411,1.0,35,1,,,[],0.7498920559883118,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
157,3785,"With asynchronous programming, we can start a long-running task and still be responsive to other tasks while that one is running.",25766465,1.0,35,1,,,[],0.7506794333457947,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
158,3794,We would want to use asynchronous programming to reduce the average waiting time for operations where other work can be done while waiting for a response or for another process to return. ,76031991,1.0,35,1,,,[],0.7515038847923279,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
159,4007,"We have to wait for data to load, like the response of an API call or fetch. Asynchronous programming allows us to wait until all the data is loaded before execution.",35583686,1.0,35,1,,,[],0.7521045207977295,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
160,4082,We want to use asynchronous programming in Javascript is used for to modify the UI of an application so if we have a long synchronous function we will have to wait for the function to finish running for the UI related Javascript to run. So it's important to use Asynchronous programming in Javascript to run non-blocking code. ,85015223,2.0,35,1,,,[],0.7529182434082031,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
161,3571,"We want to use asynchronous programming when writing applications with potentially long waits between prompts, like waiting for an HTTP request to return. This allows the application to avoid getting stopped up during waiting periods. ",64612198,1.0,35,1,,,[],0.7529202699661255,[],True,True,False,False,True,False,False,False,False,False,False,False,Y
162,4094,Using async programming is essential in JS because user input is a fundamental part of the program interaction and humans work at a distinctly separate operating speed. An async model allows for the computer to execute only when input is received.,16125537,2.0,35,1,,,[],0.7558420896530151,[],False,False,False,False,False,False,False,False,True,True,False,False,Y
163,3580,"Asynchronous programming allows us to organize and structure our code so that we can handle tasks concurrently. Because java script is single-threaded, allowing us to run tasks concurrently will prevent us from preventing our code from running and is overall very reliable and scalable to use.",55864453,1.0,35,1,,,[],0.7560712099075317,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
164,4361,"Because we want to enable users to interact with the UI as usual while some functions may take longer time to execute. With asynchronous programming, those functions taking longer time to execute will not block the execution of the rest codes.",46904232,2.0,35,1,,,[],0.7589852213859558,[],True,False,False,False,True,True,False,False,False,False,False,False,Y
165,4031,We want to use asynchronous programming so that we can change a part of the page without having to reload the entire page.,46525489,1.0,35,3,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.34""]]",0.7615573406219482,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
166,3983,"We want to use asynchronous programming in javascript in order to not freeze processing when we are waiting on executions. For example, making a call to an api - we don't want the user to have to wait for this! ",45832959,1.0,35,1,,,[],0.7657555937767029,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
167,3706,"In web programming with javascript, not all information to be displayed on a page will be available at the same time. For instance, information fetched from another source using the internet may take some time to load. With asynchronous programming, we can load the rest of the page and update it later (such as when a fetch returns) without needing to reload the whole page - only parts of it.",37307855,2.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.30""]]",0.7718914151191711,[],False,False,False,False,True,True,True,False,False,False,False,False,Y
168,3363,"Asynchronous programming is useful because it allows a flow of logic to be consistent during fetch requests/promises, which would otherwise cause errors if the code didn't halt during these requests. In other words, fetch requests have variable return time, so its important to wait for the response before moving forward.",29421590,1.0,35,1,,,[],0.7731150388717651,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
169,4079,We want to use async programming because it allows less communication between the server and the user. We can update part of the webpage that is changed instead of refreshing the whole page. ,44035732,1.0,35,2,,,"[[152, ""\u2714\ufe0f Sentence: We can change a page without reloading it and send, request, and receive data from a server without blocking the rest of your interface. -> Similarity: 0.36""]]",0.7733964323997498,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
170,3622,We want to use asynchronous programming in javascript because in enables us to start tasks and still be able to respond to other events while the first task is still occurring. We don’t have to wait for the first task to complete before we can address the second event. This is great because we can respond to a user action right away and not have to wait for a currently running task to complete before reacting to the user.,35308751,2.0,35,1,,,[],0.7755136489868164,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
171,4244,We want to use asynchronous programming in Javascript so it can run the task in the background while continuing to be responsive to other events. This is so that we don't have to wait for the task to finish before doing something else.,95681560,2.0,35,1,,,[],0.7755392789840698,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
172,3306,We use asynchronous programming to prevent the program from waiting for a long-running process that the program can wait for separate to the execution of the rest of the program. The best example of this is in Javascript regarding the fetch API that returns a promise which we can specifically wait for to act upon once the actual API response has been returned to the program. ,75953604,1.0,35,1,,,[],0.7757871150970459,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
173,3735,"The single-threaded nature of the language means that long-running or blocking operations can cause the browser to become unresponsive or crash. By using asynchronous programming, you can ensure that your code runs smoothly and efficiently, even when dealing with complex or time-consuming tasks. Additionally, asynchronous programming can help you to write more modular and scalable code, which can make it easier to maintain and update your applications over time.",41026236,2.0,35,1,,,[],0.7761704325675964,[],False,False,False,False,True,True,False,False,False,False,False,False,Y
174,3884,async programming allows us to run tasks simultaneously and have them execute at desired times. ,53662172,2.0,35,1,,,[],0.7774945497512817,[],False,False,False,False,True,True,True,False,False,False,False,False,Y
175,3387,We want to use asynchronous programming in Javascript so that the front end user interface still allows for user interaction while waiting for the javascript code to return or finish executing.,10943075,2.0,35,1,,,[],0.7797909379005432,[],True,True,False,False,True,True,True,True,True,True,True,True,Y
176,3860,"Asynchronous programming allows programs to perform multiple tasks at the same time. It allows the program to continue running even if one task is taking a long time to complete., as the program can complete other tasks in parallel. ",4577792,1.0,35,1,,,[],0.7802861332893372,[],False,False,False,False,True,True,True,False,False,False,False,False,Y
177,3531,"We want to use asynchronous programming because it allow us to perform long-running task while being able to response to other events that are happening while the task is running, rather having to wait until the task finish running.",4485756,2.0,35,1,,,[],0.7806987166404724,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
178,4070,"We want to use asynchronous programming in JavaScript so that as soon as an action is completed (usually by the user), we can call a corresponding function to respond to that action. Asynchronous programming is usually better for UI development because tasks don't depend on each other sequentially, as they do in synchronous programming.",59736283,2.0,35,1,,,[],0.7808385491371155,[],False,False,False,False,False,False,False,False,False,False,False,False,Y
179,4085,"We use async programming in JS because if we didn't, all other UI elements would be frozen until the current process is finished. This would not be very user friendly.",39065311,1.0,35,1,,,[],0.7823870778083801,[],True,False,False,False,False,False,False,False,False,False,False,False,Y
180,3956,"We want to use asynchronous programming in Javascript because this allows us to send, request, and receive data from a server without blocking the rest of our interface, especially in client-server network communication.  ",76768193,1.0,35,1,,,[],0.7844212651252747,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
181,3198,Asynchronous programming in Javascript allows us to be able to do only a partial page refersh instead of an entire page refresh when altering an element. It also allows us to send and recieve data from a server without blocking everything else.,91719097,2.0,35,2,,,[],0.7868457436561584,[],False,False,False,False,True,False,False,False,False,False,False,False,Y
